연번,호선,고유역번호(외부역코드),역명,승하차구분,수송연월,승하차인원수
3879,2,226,사당,승차,2022-08,20886
3880,2,226,사당,하차,2022-08,20126
3881,2,227,낙성대(강감찬),승차,2022-08,14308
3882,2,227,낙성대(강감찬),하차,2022-08,14144
3883,2,228,서울대입구(관악구청),승차,2022-08,23940
3884,2,228,서울대입구(관악구청),하차,2022-08,22141
3885,2,229,봉천,승차,2022-08,22709
3886,2,229,봉천,하차,2022-08,21655
3887,2,230,신림,승차,2022-08,32627
3888,2,230,신림,하차,2022-08,32049
3889,2,231,신대방,승차,2022-08,17892
3890,2,231,신대방,하차,2022-08,17505
3891,2,232,구로디지털단지,승차,2022-08,28037
3892,2,232,구로디지털단지,하차,2022-08,28521
3893,2,233,대림(구로구청),승차,2022-08,17563
3894,2,233,대림(구로구청),하차,2022-08,17959
3895,2,234,신도림,승차,2022-08,29998
3896,2,234,신도림,하차,2022-08,28130
3897,2,235,문래,승차,2022-08,12372
3898,2,235,문래,하차,2022-08,11929
3899,2,236,영등포구청,승차,2022-08,16833
3900,2,236,영등포구청,하차,2022-08,16993
3901,2,237,당산,승차,2022-08,8288
3902,2,237,당산,하차,2022-08,9001
3903,2,238,합정,승차,2022-08,11066
3904,2,238,합정,하차,2022-08,11389
3905,2,239,홍대입구,승차,2022-08,18299
3906,2,239,홍대입구,하차,2022-08,18212
3907,2,240,신촌,승차,2022-08,18591
3908,2,240,신촌,하차,2022-08,17288
3909,2,241,이대,승차,2022-08,7044
3910,2,241,이대,하차,2022-08,7485
3911,2,242,아현,승차,2022-08,8944
3912,2,242,아현,하차,2022-08,8538
3913,2,243,충정로(경기대입구),승차,2022-08,7997
3914,2,243,충정로(경기대입구),하차,2022-08,8011
3915,2,244,용답,승차,2022-08,2253
3916,2,244,용답,하차,2022-08,2257
3917,2,245,신답,승차,2022-08,1294
3918,2,245,신답,하차,2022-08,1303
3919,2,246,신설동,승차,2022-08,4624
3920,2,246,신설동,하차,2022-08,4555
3921,2,247,도림천,승차,2022-08,942
3922,2,247,도림천,하차,2022-08,1046
3923,2,248,양천구청,승차,2022-08,5954
3924,2,248,양천구청,하차,2022-08,5739
3925,2,249,신정네거리,승차,2022-08,9070
3926,2,249,신정네거리,하차,2022-08,9335
3927,2,250,용두(동대문구청),승차,2022-08,3063
3928,2,250,용두(동대문구청),하차,2022-08,3072
3929,3,309,지축,승차,2022-08,4400
3930,3,309,지축,하차,2022-08,4099
3931,3,310,구파발,승차,2022-08,15418
3932,3,310,구파발,하차,2022-08,14663
3933,3,311,연신내,승차,2022-08,33037
3934,3,311,연신내,하차,2022-08,30525
3935,3,312,불광,승차,2022-08,15720
3936,3,312,불광,하차,2022-08,16865
3937,3,313,녹번,승차,2022-08,9460
3938,3,313,녹번,하차,2022-08,9153
3939,3,314,홍제,승차,2022-08,15677
3940,3,314,홍제,하차,2022-08,15249
3941,3,315,무악재,승차,2022-08,3083
3942,3,315,무악재,하차,2022-08,3101
3943,3,316,독립문,승차,2022-08,7717
3944,3,316,독립문,하차,2022-08,7436
3945,3,317,경복궁(정부서울청사),승차,2022-08,10460
3946,3,317,경복궁(정부서울청사),하차,2022-08,10302
3947,3,318,안국,승차,2022-08,10067
3948,3,318,안국,하차,2022-08,10026
3949,3,319,종로3가,승차,2022-08,8416
3950,3,319,종로3가,하차,2022-08,9450
3951,3,320,을지로3가,승차,2022-08,5627
3952,3,320,을지로3가,하차,2022-08,5558
3953,3,322,동대입구,승차,2022-08,3951
3954,3,322,동대입구,하차,2022-08,4097
3955,3,323,약수,승차,2022-08,10321
3956,3,323,약수,하차,2022-08,9513
3957,3,324,금호,승차,2022-08,4964
3958,3,324,금호,하차,2022-08,4603
3959,3,325,옥수,승차,2022-08,5370
3960,3,325,옥수,하차,2022-08,5085
3961,3,326,압구정,승차,2022-08,11849
3962,3,326,압구정,하차,2022-08,11695
3963,3,327,신사,승차,2022-08,8340
3964,3,327,신사,하차,2022-08,8286
3965,3,328,잠원,승차,2022-08,2751
3966,3,328,잠원,하차,2022-08,2499
3967,3,329,고속터미널,승차,2022-08,20537
3968,3,329,고속터미널,하차,2022-08,19689
3969,3,330,교대(법원.검찰청),승차,2022-08,6468
3970,3,330,교대(법원.검찰청),하차,2022-08,4048
3971,3,331,남부터미널(예술의전당),승차,2022-08,13355
3972,3,331,남부터미널(예술의전당),하차,2022-08,13232
3973,3,332,양재(서초구청),승차,2022-08,15129
3974,3,332,양재(서초구청),하차,2022-08,15319
3975,3,333,매봉,승차,2022-08,5636
3976,3,333,매봉,하차,2022-08,5100
3977,3,334,도곡,승차,2022-08,2076
3978,3,334,도곡,하차,2022-08,1787
3979,3,335,대치,승차,2022-08,4398
3980,3,335,대치,하차,2022-08,4230
3981,3,336,학여울,승차,2022-08,1738
3982,3,336,학여울,하차,2022-08,1640
3983,3,337,대청,승차,2022-08,8497
3984,3,337,대청,하차,2022-08,7857
3985,3,338,일원,승차,2022-08,8108
3986,3,338,일원,하차,2022-08,7556
3987,3,339,수서,승차,2022-08,18214
3988,3,339,수서,하차,2022-08,17481
3989,3,340,가락시장,승차,2022-08,7271
3990,3,340,가락시장,하차,2022-08,6774
3991,3,341,경찰병원,승차,2022-08,4929
3992,3,341,경찰병원,하차,2022-08,4875
3993,3,342,오금,승차,2022-08,3736
3994,3,342,오금,하차,2022-08,3430
3995,4,409,당고개,승차,2022-08,11279
3996,4,409,당고개,하차,2022-08,10603
3997,4,410,상계,승차,2022-08,18180
3998,4,410,상계,하차,2022-08,17397
3999,4,411,노원,승차,2022-08,14769
4000,4,411,노원,하차,2022-08,15108
4001,4,412,창동,승차,2022-08,24844
4002,4,412,창동,하차,2022-08,25320
4003,4,413,쌍문,승차,2022-08,21236
4004,4,413,쌍문,하차,2022-08,20239
4005,4,414,수유(강북구청),승차,2022-08,29178
4006,4,414,수유(강북구청),하차,2022-08,29125
4007,4,415,미아(서울사이버대학),승차,2022-08,15694
4008,4,415,미아(서울사이버대학),하차,2022-08,15517
4009,4,416,미아사거리,승차,2022-08,25978
4010,4,416,미아사거리,하차,2022-08,24731
4011,4,417,길음,승차,2022-08,14176
4012,4,417,길음,하차,2022-08,13783
4013,4,418,성신여대입구(돈암),승차,2022-08,11408
4014,4,418,성신여대입구(돈암),하차,2022-08,10873
4015,4,419,한성대입구(삼선교),승차,2022-08,7889
4016,4,419,한성대입구(삼선교),하차,2022-08,7744
4017,4,420,혜화,승차,2022-08,24114
4018,4,420,혜화,하차,2022-08,22759
4019,4,421,동대문,승차,2022-08,18058
4020,4,421,동대문,하차,2022-08,17702
4021,4,422,동대문역사문화공원(DDP),승차,2022-08,8373
4022,4,422,동대문역사문화공원(DDP),하차,2022-08,7279
4023,4,423,충무로,승차,2022-08,15804
4024,4,423,충무로,하차,2022-08,15978
4025,4,424,명동,승차,2022-08,9298
4026,4,424,명동,하차,2022-08,9363
4027,4,425,회현(남대문시장),승차,2022-08,16714
4028,4,425,회현(남대문시장),하차,2022-08,16722
4029,4,426,서울역,승차,2022-08,6831
4030,4,426,서울역,하차,2022-08,9110
4031,4,427,숙대입구(갈월),승차,2022-08,9296
4032,4,427,숙대입구(갈월),하차,2022-08,8807
4033,4,428,삼각지,승차,2022-08,3704
4034,4,428,삼각지,하차,2022-08,3776
4035,4,429,신용산,승차,2022-08,8895
4036,4,429,신용산,하차,2022-08,8978
4037,4,430,이촌(국립중앙박물관),승차,2022-08,4684
4038,4,430,이촌(국립중앙박물관),하차,2022-08,4316
4039,4,431,동작(현충원),승차,2022-08,1378
4040,4,431,동작(현충원),하차,2022-08,1386
4041,4,432,총신대입구(이수),승차,2022-08,13014
4042,4,432,총신대입구(이수),하차,2022-08,13120
4043,4,433,사당,승차,2022-08,10106
4044,4,433,사당,하차,2022-08,9854
4045,4,434,남태령,승차,2022-08,928
4046,4,434,남태령,하차,2022-08,728
4047,5,2511,방화,승차,2022-08,8466
4048,5,2511,방화,하차,2022-08,8099
4049,5,2512,개화산,승차,2022-08,7220
4050,5,2512,개화산,하차,2022-08,6672
4051,5,2513,김포공항,승차,2022-08,6861
4052,5,2513,김포공항,하차,2022-08,6662
4053,5,2514,송정,승차,2022-08,6531
4054,5,2514,송정,하차,2022-08,6056
4055,5,2515,마곡,승차,2022-08,7461
4056,5,2515,마곡,하차,2022-08,6885
4057,5,2516,발산,승차,2022-08,16556
4058,5,2516,발산,하차,2022-08,16097
4059,5,2517,우장산,승차,2022-08,10704
4060,5,2517,우장산,하차,2022-08,11026
4061,5,2518,화곡,승차,2022-08,22231
4062,5,2518,화곡,하차,2022-08,20618
4063,5,2519,까치산,승차,2022-08,22392
4064,5,2519,까치산,하차,2022-08,22019
4065,5,2520,신정(은행정),승차,2022-08,9573
4066,5,2520,신정(은행정),하차,2022-08,8687
4067,5,2521,목동,승차,2022-08,9928
4068,5,2521,목동,하차,2022-08,10219
4069,5,2522,오목교(목동운동장앞),승차,2022-08,12244
4070,5,2522,오목교(목동운동장앞),하차,2022-08,11807
4071,5,2523,양평,승차,2022-08,4870
4072,5,2523,양평,하차,2022-08,4741
4073,5,2524,영등포구청,승차,2022-08,3424
4074,5,2524,영등포구청,하차,2022-08,3251
4075,5,2525,영등포시장,승차,2022-08,9071
4076,5,2525,영등포시장,하차,2022-08,8860
4077,5,2526,신길,승차,2022-08,2147
4078,5,2526,신길,하차,2022-08,2025
4079,5,2527,여의도,승차,2022-08,9864
4080,5,2527,여의도,하차,2022-08,9516
4081,5,2528,여의나루,승차,2022-08,5131
4082,5,2528,여의나루,하차,2022-08,5061
4083,5,2529,마포,승차,2022-08,7063
4084,5,2529,마포,하차,2022-08,6989
4085,5,2530,공덕,승차,2022-08,6485
4086,5,2530,공덕,하차,2022-08,6262
4087,5,2531,애오개,승차,2022-08,5361
4088,5,2531,애오개,하차,2022-08,5167
4089,5,2532,충정로(경기대입구),승차,2022-08,2270
4090,5,2532,충정로(경기대입구),하차,2022-08,2151
4091,5,2533,서대문,승차,2022-08,10268
4092,5,2533,서대문,하차,2022-08,9599
4093,5,2534,광화문(세종문화회관),승차,2022-08,15601
4094,5,2534,광화문(세종문화회관),하차,2022-08,15444
4095,5,2535,종로3가,승차,2022-08,9746
4096,5,2535,종로3가,하차,2022-08,9748
4097,5,2536,을지로4가,승차,2022-08,4400
4098,5,2536,을지로4가,하차,2022-08,4640
4099,5,2537,동대문역사문화공원(DDP),승차,2022-08,1060
4100,5,2537,동대문역사문화공원(DDP),하차,2022-08,1218
4101,5,2538,청구,승차,2022-08,3444
4102,5,2538,청구,하차,2022-08,2653
4103,5,2539,신금호,승차,2022-08,4989
4104,5,2539,신금호,하차,2022-08,5358
4105,5,2540,행당,승차,2022-08,6075
4106,5,2540,행당,하차,2022-08,5394
4107,5,2541,왕십리(성동구청),승차,2022-08,3974
4108,5,2541,왕십리(성동구청),하차,2022-08,3858
4109,5,2542,마장,승차,2022-08,5374
4110,5,2542,마장,하차,2022-08,5083
4111,5,2543,답십리,승차,2022-08,11480
4112,5,2543,답십리,하차,2022-08,11004
4113,5,2544,장한평,승차,2022-08,13517
4114,5,2544,장한평,하차,2022-08,13066
4115,5,2545,군자(능동),승차,2022-08,6744
4116,5,2545,군자(능동),하차,2022-08,7167
4117,5,2546,아차산(어린이대공원후문),승차,2022-08,12178
4118,5,2546,아차산(어린이대공원후문),하차,2022-08,11750
4119,5,2547,광나루(장신대),승차,2022-08,7392
4120,5,2547,광나루(장신대),하차,2022-08,6747
4121,5,2548,천호(풍납토성),승차,2022-08,16639
4122,5,2548,천호(풍납토성),하차,2022-08,15805
4123,5,2549,강동,승차,2022-08,14395
4124,5,2549,강동,하차,2022-08,13704
4125,5,2550,길동,승차,2022-08,8837
4126,5,2550,길동,하차,2022-08,8783
4127,5,2551,굽은다리(강동구민회관앞),승차,2022-08,9549
4128,5,2551,굽은다리(강동구민회관앞),하차,2022-08,8738
4129,5,2552,명일,승차,2022-08,7375
4130,5,2552,명일,하차,2022-08,7382
4131,5,2553,고덕,승차,2022-08,8008
4132,5,2553,고덕,하차,2022-08,7934
4133,5,2554,상일동,승차,2022-08,10059
4134,5,2554,상일동,하차,2022-08,9461
4135,5,2555,둔촌동,승차,2022-08,7093
4136,5,2555,둔촌동,하차,2022-08,6647
4137,5,2556,올림픽공원(한국체대),승차,2022-08,3080
4138,5,2556,올림픽공원(한국체대),하차,2022-08,2852
4139,5,2557,방이,승차,2022-08,4530
4140,5,2557,방이,하차,2022-08,4339
4141,5,2558,오금,승차,2022-08,2649
4142,5,2558,오금,하차,2022-08,2534
4143,5,2559,개롱,승차,2022-08,6508
4144,5,2559,개롱,하차,2022-08,6279
4145,5,2560,거여,승차,2022-08,8829
4146,5,2560,거여,하차,2022-08,8453
4147,5,2561,마천,승차,2022-08,8392
4148,5,2561,마천,하차,2022-08,7988
4149,5,2562,강일,승차,2022-08,4715
4150,5,2562,강일,하차,2022-08,4605
4151,5,2563,미사,승차,2022-08,10254
4152,5,2563,미사,하차,2022-08,10116
4153,5,2564,하남풍산,승차,2022-08,3278
4154,5,2564,하남풍산,하차,2022-08,3287
4155,5,2565,하남시청(덕풍·신장),승차,2022-08,7173
4156,5,2565,하남시청(덕풍·신장),하차,2022-08,7091
4157,5,2566,하남검단산,승차,2022-08,4787
4158,5,2566,하남검단산,하차,2022-08,4698
4159,6,2611,응암,승차,2022-08,15610
4160,6,2611,응암,하차,2022-08,15050
4161,6,2612,역촌,승차,2022-08,4465
4162,6,2612,역촌,하차,2022-08,4185
4163,6,2613,불광,승차,2022-08,5768
4164,6,2613,불광,하차,2022-08,4825
4165,6,2614,독바위,승차,2022-08,2706
4166,6,2614,독바위,하차,2022-08,2758
4167,6,2616,구산,승차,2022-08,6612
4168,6,2616,구산,하차,2022-08,6373
4169,6,2617,새절(신사),승차,2022-08,11563
4170,6,2617,새절(신사),하차,2022-08,10959
4171,6,2618,증산(명지대앞),승차,2022-08,10039
4172,6,2618,증산(명지대앞),하차,2022-08,9878
4173,6,2619,디지털미디어시티,승차,2022-08,8108
4174,6,2619,디지털미디어시티,하차,2022-08,8280
4175,6,2620,월드컵경기장(성산),승차,2022-08,5860
4176,6,2620,월드컵경기장(성산),하차,2022-08,5601
4177,6,2621,마포구청,승차,2022-08,14880
4178,6,2621,마포구청,하차,2022-08,13476
4179,6,2622,망원,승차,2022-08,10320
4180,6,2622,망원,하차,2022-08,10657
4181,6,2623,합정,승차,2022-08,5827
4182,6,2623,합정,하차,2022-08,5359
4183,6,2624,상수,승차,2022-08,2570
4184,6,2624,상수,하차,2022-08,2659
4185,6,2625,광흥창(서강),승차,2022-08,5273
4186,6,2625,광흥창(서강),하차,2022-08,5046
4187,6,2626,대흥(서강대앞),승차,2022-08,5713
4188,6,2626,대흥(서강대앞),하차,2022-08,5585
4189,6,2627,공덕,승차,2022-08,9266
4190,6,2627,공덕,하차,2022-08,8590
4191,6,2628,효창공원앞,승차,2022-08,4889
4192,6,2628,효창공원앞,하차,2022-08,4434
4193,6,2629,삼각지,승차,2022-08,3041
4194,6,2629,삼각지,하차,2022-08,2382
4195,6,2630,녹사평(용산구청),승차,2022-08,2031
4196,6,2630,녹사평(용산구청),하차,2022-08,1872
4197,6,2631,이태원,승차,2022-08,4023
4198,6,2631,이태원,하차,2022-08,4242
4199,6,2632,한강진,승차,2022-08,2657
4200,6,2632,한강진,하차,2022-08,2635
4201,6,2633,버티고개,승차,2022-08,1057
4202,6,2633,버티고개,하차,2022-08,1111
4203,6,2634,약수,승차,2022-08,2716
4204,6,2634,약수,하차,2022-08,2442
4205,6,2635,청구,승차,2022-08,2822
4206,6,2635,청구,하차,2022-08,3336
4207,6,2636,신당,승차,2022-08,5103
4208,6,2636,신당,하차,2022-08,4629
4209,6,2637,동묘앞,승차,2022-08,9164
4210,6,2637,동묘앞,하차,2022-08,8543
4211,6,2638,창신,승차,2022-08,2612
4212,6,2638,창신,하차,2022-08,2386
4213,6,2639,보문,승차,2022-08,4237
4214,6,2639,보문,하차,2022-08,3652
4215,6,2640,안암(고대병원앞),승차,2022-08,5935
4216,6,2640,안암(고대병원앞),하차,2022-08,5771
4217,6,2641,고려대(종암),승차,2022-08,5457
4218,6,2641,고려대(종암),하차,2022-08,5043
4219,6,2642,월곡(동덕여대),승차,2022-08,9227
4220,6,2642,월곡(동덕여대),하차,2022-08,8801
4221,6,2643,상월곡(한국과학기술연구원),승차,2022-08,5904
4222,6,2643,상월곡(한국과학기술연구원),하차,2022-08,5654
4223,6,2644,돌곶이,승차,2022-08,7593
4224,6,2644,돌곶이,하차,2022-08,7146
4225,6,2645,석계,승차,2022-08,10535
4226,6,2645,석계,하차,2022-08,10157
4227,6,2646,태릉입구,승차,2022-08,4345
4228,6,2646,태릉입구,하차,2022-08,4092
4229,6,2647,화랑대(서울여대입구),승차,2022-08,6553
4230,6,2647,화랑대(서울여대입구),하차,2022-08,5683
4231,6,2648,봉화산(서울의료원),승차,2022-08,6466
4232,6,2648,봉화산(서울의료원),하차,2022-08,6194
4233,7,2711,장암,승차,2022-08,1520
4234,7,2711,장암,하차,2022-08,1135
4235,7,2712,도봉산,승차,2022-08,6720
4236,7,2712,도봉산,하차,2022-08,8641
4237,7,2713,수락산,승차,2022-08,12185
4238,7,2713,수락산,하차,2022-08,11955
4239,7,2714,마들,승차,2022-08,11058
4240,7,2714,마들,하차,2022-08,10540
4241,7,2715,노원,승차,2022-08,18848
4242,7,2715,노원,하차,2022-08,18454
4243,7,2716,중계,승차,2022-08,17806
4244,7,2716,중계,하차,2022-08,16662
4245,7,2717,하계,승차,2022-08,16367
4246,7,2717,하계,하차,2022-08,15072
4247,7,2718,공릉(서울과학기술대),승차,2022-08,10613
4248,7,2718,공릉(서울과학기술대),하차,2022-08,10263
4249,7,2719,태릉입구,승차,2022-08,6567
4250,7,2719,태릉입구,하차,2022-08,6240
4251,7,2720,먹골,승차,2022-08,9662
4252,7,2720,먹골,하차,2022-08,9692
4253,7,2721,중화,승차,2022-08,10579
4254,7,2721,중화,하차,2022-08,10124
4255,7,2722,상봉(시외버스터미널),승차,2022-08,11686
4256,7,2722,상봉(시외버스터미널),하차,2022-08,11258
4257,7,2723,면목,승차,2022-08,14399
4258,7,2723,면목,하차,2022-08,14365
4259,7,2724,사가정,승차,2022-08,13803
4260,7,2724,사가정,하차,2022-08,13638
4261,7,2725,용마산(용마폭포공원),승차,2022-08,6581
4262,7,2725,용마산(용마폭포공원),하차,2022-08,6800
4263,7,2726,중곡,승차,2022-08,11643
4264,7,2726,중곡,하차,2022-08,11142
4265,7,2727,군자(능동),승차,2022-08,11052
4266,7,2727,군자(능동),하차,2022-08,9471
4267,7,2728,어린이대공원(세종대),승차,2022-08,7112
4268,7,2728,어린이대공원(세종대),하차,2022-08,6791
4269,7,2729,건대입구,승차,2022-08,9201
4270,7,2729,건대입구,하차,2022-08,7866
4271,7,2730,뚝섬유원지,승차,2022-08,5604
4272,7,2730,뚝섬유원지,하차,2022-08,5381
4273,7,2731,청담,승차,2022-08,7619
4274,7,2731,청담,하차,2022-08,7356
4275,7,2732,강남구청,승차,2022-08,5538
4276,7,2732,강남구청,하차,2022-08,5869
4277,7,2733,학동,승차,2022-08,7716
4278,7,2733,학동,하차,2022-08,7530
4279,7,2734,논현,승차,2022-08,5666
4280,7,2734,논현,하차,2022-08,5552
4281,7,2735,반포,승차,2022-08,3171
4282,7,2735,반포,하차,2022-08,2798
4283,7,2736,고속터미널,승차,2022-08,8364
4284,7,2736,고속터미널,하차,2022-08,7216
4285,7,2737,내방,승차,2022-08,6710
4286,7,2737,내방,하차,2022-08,6627
4287,7,2738,이수,승차,2022-08,8375
4288,7,2738,이수,하차,2022-08,7763
4289,7,2739,남성,승차,2022-08,8207
4290,7,2739,남성,하차,2022-08,8056
4291,7,2740,숭실대입구(살피재),승차,2022-08,6303
4292,7,2740,숭실대입구(살피재),하차,2022-08,6481
4293,7,2741,상도,승차,2022-08,7175
4294,7,2741,상도,하차,2022-08,6581
4295,7,2742,장승배기,승차,2022-08,8437
4296,7,2742,장승배기,하차,2022-08,8017
